name,image,category,sub_category,sub_category_id
"Roofa Sapphire Emery Board, 033Nc",https://www.yodawy.com/wp-content/uploads/2020/12/8436562290580-326x350.jpg,Skin Care,Nail Care,13
"Roofa Sapphire File Cuticle Remover, 037Nc",https://www.yodawy.com/wp-content/uploads/2020/12/8436562290627-143x350.jpg,Skin Care,Nail Care,13
"Roofa Sapphire File+Cuticle Remover, 049Nc",https://www.yodawy.com/wp-content/uploads/2020/12/8436562290740-193x350.jpg,Skin Care,Nail Care,13
"Roofa Shape&Shine Nail Buffer, 040Nc",https://www.yodawy.com/wp-content/uploads/2020/12/8436562290658-150x350.jpg,Skin Care,Nail Care,13
"Roofa Slant Tip Cuticle Nipper, 008Nc",https://www.yodawy.com/wp-content/uploads/2020/12/8436562290337-310x350.jpg,Skin Care,Nail Care,13
"Roofa Slant Tip Tweezer, 001Bc",https://www.yodawy.com/wp-content/uploads/2020/12/8436562290016-236x350.jpg,Skin Care,Nail Care,13
"Roofa Slant Tip Tweezer, 010Bc",https://www.yodawy.com/wp-content/uploads/2020/12/8436562290108-226x350.jpg,Skin Care,Nail Care,13
"Roofa Slant Tip Tweezer, 011Bc",https://www.yodawy.com/wp-content/uploads/2020/12/8436562290115-233x350.jpg,Skin Care,Nail Care,13
"Roofa Slant Tweezer+Metal Case, 004Bc",https://www.yodawy.com/wp-content/uploads/2020/12/8436562290047-315x350.jpg,Skin Care,Nail Care,13
"Roofa Square Tip Scissor Tweezer, 015Bc",https://www.yodawy.com/wp-content/uploads/2020/12/8436562290153-303x350.jpg,Skin Care,Nail Care,13
"Roofa Square Tip Tweezer, 002Bc",https://www.yodawy.com/wp-content/uploads/2020/12/8436562290023-233x350.jpg,Skin Care,Nail Care,13
"Roofa Toenail Clipper, 006Nc",https://www.yodawy.com/wp-content/uploads/2020/12/8436562290313-243x350.jpg,Skin Care,Nail Care,13
"Roofa Toenail Nipper, 011Nc",https://www.yodawy.com/wp-content/uploads/2020/12/8436562290368-273x350.jpg,Skin Care,Nail Care,13
"Roofa Twist Buffer 4 Surfaces, 029Nc",https://www.yodawy.com/wp-content/uploads/2020/12/8436562290542-150x350.jpg,Skin Care,Nail Care,13
"Roofa Ultra Fine Nail File, 024Nc",https://www.yodawy.com/wp-content/uploads/2020/12/8436562290498-143x350.jpg,Skin Care,Nail Care,13
"Roofa Wide Grip Tip Tweezer, 009Bc",https://www.yodawy.com/wp-content/uploads/2020/12/8436562290092-233x350.jpg,Skin Care,Nail Care,13
"Roofa Wide Nail Brush, 019Nc",https://www.yodawy.com/wp-content/uploads/2020/12/8436562290443-306x350.jpg,Skin Care,Nail Care,13
"(Buy 1 Get 1 Free) Sebaclar Hydra Oily skin moisturizing cream, 50 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6224008838128-350x350.png,Skin Care,Skin Care,14
"(Buy 1 Get 1 Free) Straline Cleanser,200 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6224008838067-273x350.jpg,Skin Care,Skin Care,14
"(Buy 1 Get 1 Free) Straline Emollient Cream, 200 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6224008838050-350x350.png,Skin Care,Skin Care,14
"(Buy 1 get 1 free) Straline Hand Cream,75 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6224008838326.png,Skin Care,Skin Care,14
"(Buy 1 Get 1) Cleo
    Fem Whitening intimate Serum, 50 ml + 2 Free Samples",https://www.yodawy.com/wp-content/uploads/2021/02/713202-350x350.jpg,Skin Care,Skin Care,14
(Buy 1 Get 1) Cleo Fem Whitening intimate Wash 200 ml + 2 Free Samples,https://www.yodawy.com/wp-content/uploads/2021/02/713501-1-350x350.jpg,Skin Care,Skin Care,14
"(Buy 1 Get 1) Melatex Serum Vitamine C 10 %, 30 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6224008838197-350x350.jpg,Skin Care,Skin Care,14
"25% Vitmin
    C Serum",https://www.yodawy.com/wp-content/uploads/2020/12/693102040946-350x350.jpg,Skin Care,Skin Care,14
"Alejon Fair Care Whitening Cream For Face And Body, 50Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6225000251816-301x350.jpg,Skin Care,Skin Care,14
"Algotherm High Tolerance Protective Fluid, 50M",https://www.yodawy.com/wp-content/uploads/2021/02/3273819217038-350x350.jpg,Skin Care,Skin Care,14
"Algotherm Rr Repair Cream For Dry Skin 5 X 1, 50M",https://www.yodawy.com/wp-content/uploads/2021/02/3273819213047-350x350.jpg,Skin Care,Skin Care,14
"Algotherm Sublime Hand Cream, 50Ml",https://www.yodawy.com/wp-content/uploads/2021/02/3273819210114-350x350.jpg,Skin Care,Skin Care,14
"Amollir Coconut Moisturizing Skin Lotion, 150Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6224008705246-264x350.jpg,Skin Care,Skin Care,14
"Areej Acne Clarifying Spot Correct Facial Oil, 30Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6223004036897-1.jpg,Skin Care,Skin Care,14
"Areej Distance For Massage, 60 ML,  AR 069",https://www.yodawy.com/wp-content/uploads/2021/02/6223004035661-350x350.jpg,Skin Care,Skin Care,14
"Areej Forever Young For Moisturiser, 60 ML, Ar 097",https://www.yodawy.com/wp-content/uploads/2020/12/6223004039492-350x350.jpg,Skin Care,Skin Care,14
"Areej Lavender Flower Moisturising Body Cream, 200 GM, AR 1122",https://www.yodawy.com/wp-content/uploads/2021/02/6223004030642-350x350.jpg,Skin Care,Skin Care,14
"Areej Natural Glow 60 ML, AR 093",https://www.yodawy.com/wp-content/uploads/2020/12/6223004039454-350x350.jpg,Skin Care,Skin Care,14
"Areej Relax For Massage, 60 ML, AR 071",https://www.yodawy.com/wp-content/uploads/2021/02/6223004035852-350x350.jpg,Skin Care,Skin Care,14
"Areej Rose Cream For Body, 200 GM,AR 1072",https://www.yodawy.com/wp-content/uploads/2021/02/6223004030611-350x350.jpg,Skin Care,Skin Care,14
"Areej Scrub Geranium Glow For Body, 250 Gm, AR 1067",https://www.yodawy.com/wp-content/uploads/2021/02/6223004030819-350x350.jpg,Skin Care,Skin Care,14
"Areej Vanilla Body Cream, 200 GM, AR 1114",https://www.yodawy.com/wp-content/uploads/2021/02/6223004030628-350x350.jpg,Skin Care,Skin Care,14
"Aroma Hand Cream Coco Delight, 75 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/3800013530443-350x350.jpg,Skin Care,Skin Care,14
"Aroma Hand Cream Sweet Cherry,75 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/3800013538074-350x350.jpg,Skin Care,Skin Care,14
"Arrej Scrub Energize Cream For Body, 200 Gm, AR 1070",https://www.yodawy.com/wp-content/uploads/2021/02/6223004030857.png,Skin Care,Skin Care,14
"B5 Serum ,30  Ml",https://www.yodawy.com/wp-content/uploads/2020/12/693102040373-350x350.jpg,Skin Care,Skin Care,14
"Babe Comforting Hydra Exfoliator Cream, 50ML",https://www.yodawy.com/wp-content/uploads/2020/12/202006100215-350x350.jpg,Skin Care,Skin Care,14
"Babe Emollient Cream, 200ML",https://www.yodawy.com/wp-content/uploads/2020/12/202006101255-350x350.jpg,Skin Care,Skin Care,14
"Beesline 4 in 1 whitening cleanser,150 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018881330-350x350.jpg,Skin Care,Skin Care,14
"Beesline After Sun Cooling Lotion,200 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018952313-350x350.jpg,Skin Care,Skin Care,14
"Beesline After Sun Repairing Milk,200 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018089989-350x350.jpg,Skin Care,Skin Care,14
"Beesline Beeswax Ointment,60 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018000052-350x350.jpg,Skin Care,Skin Care,14
"Beesline Brown Tan Dry Feel Oil ,150 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018951354-scaled-1-350x350.jpg,Skin Care,Skin Care,14
"Beesline Eye Contour Serum,30 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018002117-251x350.jpg,Skin Care,Skin Care,14
"Beesline Facial Mud Mask,60 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018004029.jpg,Skin Care,Skin Care,14
"Beesline Facial Purifying Soap,85 Gm",https://www.yodawy.com/wp-content/uploads/2021/02/5281018004036-350x350.jpg,Skin Care,Skin Care,14
"Beesline Honey Moisturizing Soap,60 Gm",https://www.yodawy.com/wp-content/uploads/2021/02/5281018010006.jpg,Skin Care,Skin Care,14
"Beesline Moisturizing Body Lotion,200 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018000021-350x350.jpg,Skin Care,Skin Care,14
"Beesline Propolis Facial Wash,250 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018004050-350x350.jpg,Skin Care,Skin Care,14
"Beesline Skin Whitening Serum Spf 30,30 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018003022-350x350.jpg,Skin Care,Skin Care,14
"Beesline Suntan Oil,200 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018881125-350x350.jpg,Skin Care,Skin Care,14
"Beesline White Sapphire Luxury Mask,20 Gm",https://www.yodawy.com/wp-content/uploads/2021/02/5281018020586-350x350.jpg,Skin Care,Skin Care,14
"Beesline Whitening Body Lotion Bridal Vanilla,200 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018003787-226x350.jpg,Skin Care,Skin Care,14
"Beesline Whitening Body Lotion Papaya,200 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018003817-226x350.jpg,Skin Care,"Skin
    Care",14
"Beesline Whitening Body Lotion Wild Berries,200 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018003442-226x350.jpg,Skin Care,Skin Care,14
"Beesline Whitening Body Lotion,200 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018003084-350x350.jpg,Skin Care,Skin Care,14
"Beesline Whitening Day Cream Spf 30,50 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018003060-350x350.jpg,Skin Care,Skin Care,14
"Beesline Whitening Day Gel Spf 30,50 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018003015-350x350.jpg,Skin Care,Skin Care,14
"Beesline Whitening Facial Toner,200 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018881675-350x350.jpg,Skin Care,Skin Care,14
"Beesline Whitening Facial Wash ,250 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018003046-350x350.jpg,Skin Care,Skin Care,14
"Beesline Whitening Intimate Wash,200 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018003244-350x350.jpg,Skin Care,Skin Care,14
"Beesline Whitening Lifting Night Cream,50 Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5281018881385-350x350.jpg,Skin Care,Skin Care,14
"Bel Clinic Hydra Plus Moisturizing Cream, 50Ml",https://www.yodawy.com/wp-content/uploads/2021/02/2700681.jpg,Skin Care,Skin Care,14
"Bepanthen Moisturizing Cream, 30 gm",https://www.yodawy.com/wp-content/uploads/2021/02/323436-350x288.jpg,Skin Care,Skin Care,14
"Bio Balance Argan Cracked Heel & Foot Balm, 60Ml",https://www.yodawy.com/wp-content/uploads/2021/02/8697711700026.jpg,Skin Care,Skin Care,14
"Bio Balance Argan Hand & Nail Balm, 60Ml",https://www.yodawy.com/wp-content/uploads/2021/02/8697711700019.jpg,Skin Care,Skin Care,14
"Bio Skin Care Apricot Body Scrub, 300Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5060040700099-350x350.jpg,Skin Care,Skin Care,14
"Bio Skin Care Hand & Body Aloe Vera Lotion, 400Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5060040700228-240x350.jpg,Skin Care,Skin Care,14
"Bio Skin Care Moisturizing Musk Hand & Body Lotion, 220Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5060040701539-350x350.jpg,Skin Care,Skin Care,14
"Bio Skin Care Whitening Papaya Hand & Body Lotion, 220Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5060040701522-350x350.jpg,Skin Care,Skin Care,14
"Bioblas Whitening Body Lotion, 180Ml",https://www.yodawy.com/wp-content/uploads/2020/12/202005100200-350x350.jpg,Skin Care,Skin Care,14
"Bioblas Whitening Face Cream, 50Ml",https://www.yodawy.com/wp-content/uploads/2020/12/202005100209-350x350.jpg,Skin Care,Skin Care,14
Biotech Face Gel,https://www.yodawy.com/wp-content/uploads/2020/12/693102041202-350x350.jpg,Skin Care,Skin Care,14
Brightening Mask,https://www.yodawy.com/wp-content/uploads/2020/12/693102041165-350x350.jpg,Skin Care,Skin Care,14
"Calliderm Hands & Nails Moisturizing Cream, 150Ml",https://www.yodawy.com/wp-content/uploads/2021/02/3470320300185.jpg,Skin Care,Skin Care,14
Capture Totale Cellular Lotion,https://www.yodawy.com/wp-content/uploads/2021/02/3348901253468-350x350.jpg,Skin Care,Skin Care,14
Capture Totale Intensive Night Restorative Creme,https://www.yodawy.com/wp-content/uploads/2021/02/3348901189071-350x350.jpg,Skin Care,Skin Care,14
"Capture Youth Plump Filler ,30  Ml",https://www.yodawy.com/wp-content/uploads/2021/02/3348901377911-350x350.jpg,Skin Care,Skin Care,14
"Care By Care Skin Protection Cream, 100G",https://www.yodawy.com/wp-content/uploads/2021/02/284148-1-350x350.jpg,Skin Care,Skin Care,14
"Cetaphil Moisturizing Cream Face & Body Sensitive Skin,   100Gm",https://www.yodawy.com/wp-content/uploads/2021/02/3499320005661-350x350.jpg,Skin Care,Skin Care,14
"Cleocin Moisturizing Cream, 50 Gm",https://www.yodawy.com/wp-content/uploads/2020/12/3201465-350x350.jpg,Skin Care,Skin Care,14
"Collagen Serum ,30  Ml",https://www.yodawy.com/wp-content/uploads/2020/12/693102040380-350x350.jpg,Skin Care,Skin Care,14
Combination Skin Solution Trio,https://www.yodawy.com/wp-content/uploads/2020/12/693102040151-350x350.jpg,Skin Care,Skin Care,14
"Correction Moisturizing Body Lotion, 350Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5287000372022-350x350.jpg,Skin Care,Skin Care,14
"Correction Moisturizing Oud Body Lotion, 350Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5287000372251-272x350.jpg,Skin Care,Skin Care,14
"Creme 21 All Day Cream Pro-Vitamen B5, 250Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6294007500418-350x350.jpg,Skin Care,Skin Care,14
"Creme 21 All Day Cream Pro-Vitamen B5, 50Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6294007500210-350x350.jpg,Skin Care,Skin Care,14
"Creme 21 Almond Body Lotion For Ultra Dry Skin, 400Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6294007505314-279x350.jpg,Skin Care,Skin Care,14
"Creme 21 Aloe Vera Body Lotion For Dry Skin, 400Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6294007504317-350x350.jpg,Skin Care,Skin Care,14
"Creme 21 Moisturizing Cream With Vitamin E, 250Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6294007501415-350x350.jpg,Skin Care,Skin Care,14
"Creme 21 Moisturizing Cream With Vitamin E, 50Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6294007501217-350x350.jpg,Skin Care,Skin Care,14
"Creme 21 Pro-Vit B5 Body Lotion For Normal Skin, 400 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6294007503310-350x350.jpg,Skin Care,Skin Care,14
"Derma V 10  Moisturizing Body Lotion, 200Ml",https://www.yodawy.com/wp-content/uploads/2021/02/5060337725835-1-350x350.jpg,Skin Care,Skin Care,14
Dior Prestige Le Baume Demaquillant Cleansing Balm-To-Oil,https://www.yodawy.com/wp-content/uploads/2021/02/3348901390422-350x350.jpg,Skin Care,Skin Care,14
"Diorshow Brightening Serum ,50  Ml",https://www.yodawy.com/wp-content/uploads/2021/02/3348901217033-350x350.jpg,Skin Care,Skin Care,14
Diorsnow Brightening UV Protection Fluid,https://www.yodawy.com/wp-content/uploads/2021/02/3348901329309-350x350.jpg,Skin Care,Skin Care,14
"Dove Beauty Cream, 125Ml",https://www.yodawy.com/wp-content/uploads/2021/02/278396.jpg,Skin Care,Skin Care,14
"Dove Beauty Cream, 50Ml",https://www.yodawy.com/wp-content/uploads/2021/02/279212.jpg,Skin Care,Skin Care,14
Dry Skin Solution Trio,https://www.yodawy.com/wp-content/uploads/2020/12/693102040137-350x350.jpg,Skin Care,Skin Care,14
"Dual Action Cleanser With Scrub ,240 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/693102040304-350x350.jpg,Skin Care,Skin Care,14
"Ebaglow Emollient Cream, 50Gm",https://www.yodawy.com/wp-content/uploads/2020/12/3200541-350x350.jpg,Skin Care,Skin Care,14
"Ego Qv Feet Heel Rehydration & Revive Moisturizing Balm, 50Gm",https://www.yodawy.com/wp-content/uploads/2020/12/9314833003264.jpg,Skin Care,Skin Care,14
"Ego Qv Intensive Body Moisturizing Cream, 30Gm",https://www.yodawy.com/wp-content/uploads/2020/12/9314839005497-341x350.jpg,Skin Care,Skin Care,14
"Ego Qv Kids Moisturizing Balm For Dry Skin, 100Gm",https://www.yodawy.com/wp-content/uploads/2020/12/9314839005046-350x350.png,Skin Care,Skin Care,14
"Ema Max Post Peeling & Hair Growth Retardant Cream, 100 Gm",https://www.yodawy.com/wp-content/uploads/2021/02/2703682-350x350.png,Skin Care,Skin Care,14
"Eva Evasiline Body Lotion, 240 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6223004374364-130x350.jpg,Skin Care,Skin Care,14
"Eva Evasiline Hand Cream, 60Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6223004374395.jpg,Skin Care,Skin Care,14
"Eva Evasiline Hand Scrub,50 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6223004374388-300x350.jpg,Skin Care,Skin Care,14
"Eva Glycerin Cream,
    20Gm",https://www.yodawy.com/wp-content/uploads/2021/02/260510-350x350.jpg,Skin Care,Skin Care,14
"Eva Glycerin Cream, 55Gm",https://www.yodawy.com/wp-content/uploads/2021/02/260512-350x330.jpg,Skin Care,Skin Care,14
"Eva Glycerin Dry Skin Cream, 170Gm",https://www.yodawy.com/wp-content/uploads/2021/02/260513-350x330.jpg,Skin Care,Skin Care,14
"Eva Honey Moisturizing Cream For Normal Skin, 100Gm",https://www.yodawy.com/wp-content/uploads/2021/02/6223001383147-350x350.jpg,Skin Care,Skin Care,14
"Eva Honey Normal Skin Cream, 170Gm",https://www.yodawy.com/wp-content/uploads/2021/02/276816-350x322.jpg,Skin Care,Skin Care,14
"Eva Milk Protein Moisturizing Cream For All Skin Types, 100Gm",https://www.yodawy.com/wp-content/uploads/2021/02/6223001382928-350x272.jpg,Skin Care,Skin Care,14
"Eva Milk Protein Moisturizing Cream For All Skin Types, 170Gm",https://www.yodawy.com/wp-content/uploads/2021/02/6223001383185.jpg,Skin Care,Skin Care,14
"Eva Milk Protein Moisturizing Cream With Musk For All Skin Types, 170Gm",https://www.yodawy.com/wp-content/uploads/2021/02/6223004370489-350x350.jpg,Skin Care,Skin Care,14
"Eva Milk Protein Moisturizing Cream With Musk For All Skin Types, 55Gm",https://www.yodawy.com/wp-content/uploads/2021/02/6223004370472-350x350.jpg,Skin Care,Skin Care,14
"Eva Milk Proteins, Combination Skin Cream, 55 Gm",https://www.yodawy.com/wp-content/uploads/2021/02/6223001382362-350x272.jpg,Skin Care,Skin Care,14
"Eva Skin Care Honey Cream, 55Gm",https://www.yodawy.com/wp-content/uploads/2021/02/276803-350x322.jpg,Skin Care,Skin Care,14
"Eva Skin Yoghurt And Cucumber Cream, 20Gm",https://www.yodawy.com/wp-content/uploads/2021/02/270726-350x350.jpg,Skin Care,Skin Care,14
"Eva Spotless Face Cream, 18Gm",https://www.yodawy.com/wp-content/uploads/2021/02/277229-350x350.jpg,Skin Care,Skin Care,14
"Eva Vaseline Heel Cream, 60 Ml",https://www.yodawy.com/wp-content/uploads/2020/12/6223004374371-350x346.jpg,Skin Care,Skin Care,14
"Eva Yoghurt & Cucumber Moisturizing Cream For Oily Skin, 100Gm",https://www.yodawy.com/wp-content/uploads/2021/02/6223001383161-350x350.jpg,Skin Care,Skin Care,14
"Eva Yoghurt & Cucumber Moisturizing Cream For Oily Skin, 170Gm",https://www.yodawy.com/wp-content/uploads/2021/02/276825-350x350.jpg,Skin Care,Skin Care,14
"Eva Yoghurt & Cucumber Moisturizing Cream For Oily Skin, 55Gm",https://www.yodawy.com/wp-content/uploads/2021/02/261167-350x350.jpg,Skin Care,Skin Care,14
"Evasiline Moisturizing Body Lotion, 240Ml",https://www.yodawy.com/wp-content/uploads/2021/02/6223001382300-350x350.jpg,Skin Care,Skin Care,14
